"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"209","이용업","05_19_01_P","5530000","5740000-203-2006-00012","2006-10-23","","03","폐업","02","폐업","2010-03-09","","","","","0.00","","경기도 화성시 만세구 우정읍 조암리 260-18","","","옥사우나","2006-10-23 00:00:00","I","2026-02-04 01:35:23","일반이용업","183987.408634926","398036.218945423","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"210","이용업","05_19_01_P","5530000","5740000-203-2006-00008","2006-08-02","","03","폐업","02","폐업","2009-04-20","","","","","27.00","","경기도 화성시 만세구 향남읍 발안리 289","","","리무진","2006-08-02 00:00:00","I","2026-02-04 01:35:23","일반이용업","191044.087067536","403382.046279628","일반이용업","4","0","1","1","0","0","4","","","","임대","0","0","0","N",
"211","이용업","05_19_01_P","5530000","5740000-203-2005-00023","2005-05-28","","03","폐업","02","폐업","2011-03-18","","","","031 3564019","26.00","","경기도 화성시 만세구 송산면 사강리 656-8","","","안산이발관","2007-06-20 00:00:00","I","2026-02-04 01:35:23","일반이용업","176577.826767625","412419.216348308","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"212","이용업","05_19_01_P","5530000","5740000-203-2003-00059","2003-11-03","","03","폐업","02","폐업","2005-10-10","","","","031 3575592","26.00","","경기도 화성시 만세구 송산면 사강리 659-1","","","우정이용원","2007-06-20 00:00:00","I","2026-02-04 01:35:23","일반이용업","176578.933427427","412470.800097508","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"213","이용업","05_19_01_P","5530000","5750000-203-2003-00060","2003-06-09","","03","폐업","02","폐업","2006-01-10","","","","031 3569461","64.50","","경기도 화성시 효행구 비봉면 양노리 264-2","","","윤호이발관","2007-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","188673.333703174","414972.517978992","일반이용업","1","0","0","1","0","0","4","","","","임대","0","0","0","N",
"214","이용업","05_19_01_P","5530000","5740000-203-2005-00024","2005-05-16","","03","폐업","02","폐업","2013-01-25","","","","031 3582743","23.00","","경기도 화성시 만세구 장안면 석포리 388-1","","","웰빙이발","2007-07-04 00:00:00","I","2026-02-04 01:35:23","일반이용업","185772.92462936","403072.471337338","일반이용업","1","0","0","1","0","0","2","","","","","0","0","0","N",
"215","이용업","05_19_01_P","5530000","5770000-203-2007-00002","2007-07-06","","03","폐업","02","폐업","2009-05-20","","","","031 6135225","16.20","","경기도 화성시 동탄구 반송동  107-2 (워터밸리 목욕장 내)","","","워터밸리","2007-07-06 00:00:00","I","2026-02-04 01:35:23","일반이용업","206320.850464476","410914.936306015","일반이용업","0","0","0","7","0","0","3","","","","임대","0","0","0","N",
"216","이용업","05_19_01_P","5530000","5740000-203-2006-00005","2006-05-19","","03","폐업","02","폐업","2012-04-04","","","","031 3661185","148.80","","경기도 화성시 만세구 향남읍 평리 81-22","경기도 화성시 만세구 향남읍 삼천병마로 206","","OK이용원","2009-05-07 11:35:40","I","2026-02-04 01:35:23","일반이용업","191982.526093183","403295.619644847","일반이용업","2","1","0","0","1","1","6","","","","임대","0","0","0","N",
"217","이용업","05_19_01_P","5530000","5750000-203-2003-00032","2003-12-09","","03","폐업","02","폐업","2005-12-28","","","","031 2261742","6.60","","경기도 화성시 효행구 기안동  338-3","","","참사랑쉼터","2004-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","197477.250805128","413796.17534958","일반이용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"218","이용업","05_19_01_P","5530000","5760000-203-2003-00033","2003-12-17","","03","폐업","02","폐업","2005-11-09","","","","","23.10","","경기도 화성시 병점구 송산동  100-59","","","서울이발관","2004-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","201303.987047838","411527.420903975","일반이용업","0","0","0","0","0","0","0","","","","임대","0","0","0","N",
"219","이용업","05_19_01_P","5530000","5740000-203-2003-00013","2003-09-01","","03","폐업","02","폐업","2005-08-25","","","","031 3512788","99.00","","경기도 화성시 만세구 우정읍 조암리 349-5","","","사랑새미용실","2003-09-01 00:00:00","I","2026-02-04 01:35:23","일반이용업","183686.481806923","397868.750760082","일반이용업","0","0","0","0","0","0","8","","","","임대","0","0","0","N",
"220","이용업","05_19_01_P","5530000","5740000-203-1983-00001","1983-12-10","","03","폐업","02","폐업","2017-12-18","","","","","9.00","","경기도 화성시 만세구 우정읍 조암리 264-5","경기도 화성시 만세구 우정읍 조암남로 39","","지성이발관","2017-12-19 11:04:02","I","2026-02-04 01:35:23","일반이용업","183865.812542938","398084.468297657","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"221","이용업","05_19_01_P","5530000","5740000-203-1996-00002","1996-04-26","","01","영업/정상","01","영업","","","","","031 3584039","8.00","","경기도 화성시 만세구 우정읍 조암리 350-1","경기도 화성시 만세구 우정읍 조암남로 21, 2층","","덕신이발관","2025-11-20 10:53:58","I","2026-02-04 01:35:23","일반이용업","183734.909319459","397952.216098736","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"222","이용업","05_19_01_P","5530000","5770000-203-2023-00007","2023-07-17","","03","폐업","02","폐업","2025-05-19","","","","","16.88","","경기도 화성시 동탄구 송동  717-7","경기도 화성시 동탄구 동탄순환대로 21, 좋은프라자 2층 포근룸 204호 일부(#1)호 (송동)","","포근룸 주화","2025-05-19 09:34:11","I","2026-02-04 01:35:23","일반이용업","208434.644966733","407037.982316115","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"223","이용업","05_19_01_P","5530000","5740000-203-1998-00007","1998-04-13","","03","폐업","02","폐업","2013-11-15","","","","031 3525278","10.00","","경기도 화성시 만세구 양감면 송산리 11-10","","","토탈헤어샵","2002-04-16 00:00:00","I","2026-02-04 01:35:23","일반이용업","199451.152770429","402292.527257203","일반이용업","1","0","1","0","0","0","2","","","","","0","0","0","N",
"224","이용업","05_19_01_P","5530000","5750000-203-2020-00012","2020-12-29","","03","폐업","02","폐업","2021-11-26","","","","","19.80","","경기도 화성시 효행구 봉담읍 왕림리 86-1 지하 1층 일부","경기도 화성시 효행구 봉담읍 삼천병마로 998-9, 지하 1층 일부","","스파렉스이용원","2021-11-26 10:14:04","I","2026-02-04 01:35:23","일반이용업","194759.60267776","410675.858867349","일반이용업","0","0","4","0","0","0","2","","","","","0","0","0","N",
"225","이용업","05_19_01_P","5530000","5740000-203-2024-00001","2024-01-09","","01","영업/정상","01","영업","","","","","","26.80","","경기도 화성시 만세구 향남읍 하길리 1466 플러스타워 1동 111호 일부호","경기도 화성시 만세구 향남읍 상신하길로328번길 8-13, 플러스타워 1동 111호 일부호","","맨즈클리퍼","2025-10-01 14:27:17","I","2026-02-04 01:35:23","일반이용업","192101.310126956","401664.434958774","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"226","이용업","05_19_01_P","5530000","5750000-203-2005-00007","2005-06-16","","03","폐업","02","폐업","2017-04-20","","","","031 2226853","33.00","","경기도 화성시 효행구 배양동  65-13","경기도 화성시 효행구 융건로167번길 8 (배양동)","","서울평화이발관","2017-04-20 14:48:13","I","2026-02-04 01:35:23","일반이용업","199240.325782999","413600.807953592","일반이용업","0","0","0","0","0","0","5","","","","임대","0","0","0","N",
"227","이용업","05_19_01_P","5530000","5750000-203-2005-00009","2005-06-21","","03","폐업","02","폐업","2009-03-23","","","","","157.08","","경기도 화성시 효행구 봉담읍 와우리 188-3","","","우진이발관","2008-06-17 16:58:10","I","2026-02-04 01:35:23","일반이용업","197666.564559919","412858.80921995","일반이용업","2","0","1","1","0","0","2","","","","임대","0","0","0","N",
"228","이용업","05_19_01_P","5530000","5760000-203-2003-00036","2003-05-02","","03","폐업","02","폐업","2010-04-01","","","","031 2376809","56.50","","경기도 화성시 병점구 병점동  348-1","","","제일이발관","2009-03-16 10:09:11","I","2026-02-04 01:35:23","일반이용업","203180.404401533","411807.08651524","일반이용업","0","0","0","0","0","0","5","","","","임대","0","0","0","N",
"229","이용업","05_19_01_P","5530000","5750000-203-1970-00001","1970-08-06","","03","폐업","02","폐업","2022-11-09","","","","031 2957091","0.00","","경기도 화성시 효행구 매송면 원리 194","","","원리이발관","2022-11-09 10:45:43","I","2026-02-04 01:35:23","일반이용업","189765.536976996","419562.091349132","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"230","이용업","05_19_01_P","5530000","5750000-203-1975-00001","1975-06-09","","01","영업/정상","01","영업","","","","","031 2925726","0.00","","경기도 화성시 효행구 매송면 어천리 430","경기도 화성시 효행구 매송면 화성로 2241","","형제이발관","2025-11-20 11:19:48","I","2026-02-04 01:35:23","일반이용업","192058.897882232","416413.075840761","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"231","이용업","05_19_01_P","5530000","5750000-203-1997-00001","1997-10-30","","03","폐업","02","폐업","2019-11-05","","","","031 2946549","0.00","","경기도 화성시 효행구 매송면 원평리 119-1","경기도 화성시 효행구 매송면 화성로 2379-3","","원평이용원","2019-11-05 10:37:38","I","2026-02-04 01:35:23","일반이용업","193314.631536102","416416.884412326","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"232","이용업","05_19_01_P","5530000","5750000-203-2002-00002","2002-03-04","","01","영업/정상","01","영업","","","","","031 2946549","0.00","","경기도 화성시 효행구 매송면 천천리 201-4","경기도 화성시 효행구 매송면 매송고색로375번길 6","","상록이발관","2009-05-07 11:04:58","I","2026-02-04 01:35:23","일반이용업","195186.836603276","415796.813600974","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"233","이용업","05_19_01_P","5530000","5750000-203-1998-00001","1998-11-20","","01","영업/정상","01","영업","","","","","","0.00","","경기도 화성시 효행구 매송면 천천리 173-7","","","샘내이용원","2022-12-13 18:26:39","I","2026-02-04 01:35:23","일반이용업","195040.083697536","416090.481089959","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"234","이용업","05_19_01_P","5530000","5750000-203-1998-00002","1998-12-14","","01","영업/정상","01","영업","","","","","031 2928460","0.00","","경기도 화성시 효행구 매송면 원평리 121-1","경기도 화성시 효행구 매송면 화성로2381번길 1","","부부이용원","2002-03-05 00:00:00","I","2026-02-04 01:35:23","일반이용업","193334.046825525","416398.812972669","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"235","이용업","05_19_01_P","5530000","5750000-203-1984-00001","1984-05-10","","01","영업/정상","01","영업","","","","","031 3564203","0.00","","경기도 화성시 효행구 비봉면 양노리 254-11","경기도 화성시 효행구 비봉면 양노로 110","","수원이발관","2005-11-01 00:00:00","I","2026-02-04 01:35:23","일반이용업","188707.955682423","414980.750287805","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"236","이용업","05_19_01_P","5530000","5750000-203-2002-00003","2002-03-04","","01","영업/정상","01","영업","","","","","031 3560023","0.00","","경기도 화성시 효행구 비봉면 삼화리 544-1","경기도 화성시 효행구 비봉면 양노로 21","","미광이발관","2005-11-01 00:00:00","I","2026-02-04 01:35:23","일반이용업","187852.728554179","414950.280817005","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"237","이용업","05_19_01_P","5530000","5750000-203-1989-00001","1989-04-11","","01","영업/정상","01","영업","","","","","031 3564666","0.00","","경기도 화성시 효행구 비봉면 양노리 254-11","경기도 화성시 효행구 비봉면 양노로 110","","비봉이발관","2025-11-20 10:48:25","I","2026-02-04 01:35:23","일반이용업","188707.955682423","414980.750287805","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"238","이용업","05_19_01_P","5530000","5750000-203-1999-00001","1999-12-10","","03","폐업","02","폐업","2017-04-10","","","","","0.00","","경기도 화성시 효행구 비봉면 양노리 265-7","경기도 화성시 효행구 비봉면 양노로 106-3","","화성이용원","2017-04-10 16:33:29","I","2026-02-04 01:35:23","일반이용업","188682.177843205","414966.514872955","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"239","이용업","05_19_01_P","5530000","5750000-203-2009-00002","2009-03-23","","01","영업/정상","01","영업","","","","","","40.00","","경기도 화성시 효행구 봉담읍 와우리 188-3","경기도 화성시 효행구 봉담읍 와우안길 73","","우진이발관","2025-11-20 10:43:54","I","2026-02-04 01:35:23","일반이용업","197666.564559919","412858.80921995","일반이용업","0","0","0","1","0","0","3","","","","임대","0","0","0","N",
"240","이용업","05_19_01_P","5530000","5740000-203-2009-00003","2009-04-20","","03","폐업","02","폐업","2011-06-29","","","","0313571096","17.03","","경기도 화성시 만세구 송산면 사강리 631-6","","","커트샾","2009-04-20 12:00:07","I","2026-02-04 01:35:23","일반이용업","176520.951379841","412518.838286716","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"241","이용업","05_19_01_P","5530000","5740000-203-2009-00004","2009-04-20","","01","영업/정상","01","영업","","","","","","38.00","","경기도 화성시 만세구 향남읍 행정리 445-6","경기도 화성시 만세구 향남읍 행정서로1길 44","","신명이발관","2025-11-20 13:39:58","I","2026-02-04 01:35:23","일반이용업","192361.366682594","402977.648345653","일반이용업","0","0","0","1","0","0","3","","","","임대","0","0","0","N",
"242","이용업","05_19_01_P","5530000","5740000-203-2006-00009","2006-08-07","","03","폐업","02","폐업","2011-06-20","","","","","13.20","","경기도 화성시 만세구 남양읍 송림리 685-1","","","송진불한증막 이용실","2009-04-27 11:06:33","I","2026-02-04 01:35:23","일반이용업","183473.43387452","412956.338412721","일반이용업","1","1","0","0","1","1","2","","","","","0","0","0","N",
"243","이용업","05_19_01_P","5530000","5740000-203-1998-00004","1998-02-27","","03","폐업","02","폐업","2013-10-17","","","","","0.00","","경기도 화성시 만세구 장안면 사곡리 187-5","경기도 화성시 만세구 장안면 기아자동차로 762","","반석이용원","2009-05-07 11:21:56","I","2026-02-04 01:35:23","일반이용업","183482.822894571","396845.283155627","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"244","이용업","05_19_01_P","5530000","5740000-203-1992-00001","1992-02-12","","03","폐업","02","폐업","2000-05-22","","","","","26.14","","경기도 화성시 만세구 장안면 장안리 772-1","","","장안이발관","2007-07-04 00:00:00","I","2026-02-04 01:35:23","일반이용업","186937.48448211","393241.995783438","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"245","이용업","05_19_01_P","5530000","5740000-203-1998-00005","1998-09-02","","01","영업/정상","01","영업","","","","","","0.00","","경기도 화성시 만세구 장안면 수촌리 16-6","경기도 화성시 만세구 장안면 황골길 97","","수촌이용원","2009-05-07 11:22:33","I","2026-02-04 01:35:23","일반이용업","188328.735186787","399369.073862355","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"246","이용업","05_19_01_P","5530000","5740000-203-1999-00002","1999-11-29","","03","폐업","02","폐업","2022-07-04","","","","031 3517961","0.00","","경기도 화성시 만세구 장안면 독정리 119-8","경기도 화성시 만세구 장안면 수정로 147-2","","우리이발관","2022-07-04 16:46:13","I","2026-02-04 01:35:23","일반이용업","187401.841387192","397594.90248889","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"247","이용업","05_19_01_P","5530000","5740000-203-2001-00001","2001-12-24","","03","폐업","02","폐업","2005-11-25","","","","","0.00","","경기도 화성시 만세구 장안면 수촌리 24-2","","","식염이발관","2005-11-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","188098.296167502","399066.93426623","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"248","이용업","05_19_01_P","5530000","5740000-203-1994-00002","1994-12-22","","03","폐업","02","폐업","2003-09-30","","","","031 3536100","0.00","","경기도 화성시 만세구 팔탄면 덕천리 121-1","","","세화이발관","2005-03-21 00:00:00","I","2026-02-04 01:35:23","일반이용업","188607.377738126","404987.370722605","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"249","이용업","05_19_01_P","5530000","5740000-203-2000-00002","2000-06-27","","01","영업/정상","01","영업","","","","","031 3545201","10.00","","경기도 화성시 만세구 팔탄면 율암리 842-8","경기도 화성시 만세구 팔탄면 온천로 434-14","","율암온천이발관","2025-11-20 10:56:59","I","2026-02-04 01:35:23","일반이용업","189471.679557493","405584.56141029","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"250","이용업","05_19_01_P","5530000","5740000-203-2001-00002","2001-01-20","","03","폐업","02","폐업","2004-04-23","","","","031 2265000","33.00","","경기도 화성시 만세구 팔탄면 월문리 235-1","","","월문온천이발관","2002-03-08 00:00:00","I","2026-02-04 01:35:23","일반이용업","188848.876707758","401430.230354269","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"251","이용업","05_19_01_P","5530000","5760000-203-2004-00018","2004-05-02","","01","영업/정상","01","영업","","","","","031 2268558","42.90","","경기도 화성시 병점구 진안동  544-14","경기도 화성시 병점구 떡전골로 128 (진안동)","","우정이발관","2004-12-23 00:00:00","I","2026-02-04 01:35:23","일반이용업","202796.61833982","411966.760983009","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"252","이용업","05_19_01_P","5530000","5760000-203-2003-00039","2003-05-02","","03","폐업","02","폐업","2010-11-12","","","","031 2388273","66.00","","경기도 화성시 병점구 진안동  539-11","","","영일이발관","2009-05-07 11:26:58","I","2026-02-04 01:35:23","일반이용업","202845.584401972","411892.167613947","일반이용업","0","0","0","0","0","0","9","","","","","0","0","0","N",
"253","이용업","05_19_01_P","5530000","5760000-203-2003-00040","2003-10-22","","01","영업/정상","01","영업","","","","","031 2343070","60.00","","경기도 화성시 병점구 병점동  354-18","경기도 화성시 병점구 경기대로 1024 (병점동)","","태양이발관","2005-11-07 00:00:00","I","2026-02-04 01:35:23","일반이용업","203132.110785318","411704.204316752","일반이용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
"254","이용업","05_19_01_P","5530000","5750000-203-2000-00001","2003-03-25","","03","폐업","02","폐업","2015-09-04","","","","","36.96","","경기도 화성시 효행구 정남면 발산리 490-12 동남아파트상가 101호","","","동남이발관","2013-12-10 16:37:40","I","2026-02-04 01:35:23","일반이용업","198464.069","406663.595666666","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"255","이용업","05_19_01_P","5530000","5760000-203-2003-00041","2003-05-02","","01","영업/정상","01","영업","","","","","031 2373397","28.00","","경기도 화성시 병점구 송산동  98-19 태안하이츠빌라","경기도 화성시 병점구 작현길 4 (송산동, 태안하이츠빌라)","","안녕이발관","2025-11-20 13:26:42","I","2026-02-04 01:35:23","일반이용업","201485.730651656","411575.331565603","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"256","이용업","05_19_01_P","5530000","5760000-203-2003-00042","2003-05-09","","03","폐업","02","폐업","2005-11-09","","","","031 2248217","10.00","","경기도 화성시 병점구 안녕동  37-1","","","안녕(사)이발","2004-12-24 00:00:00","I","2026-02-04 01:35:23","일반이용업","201146.511018437","411449.571152367","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"257","이용업","05_19_01_P","5530000","5740000-203-1984-00002","1984-04-18","","01","영업/정상","01","영업","","","","","031 3577033","23.00","","경기도 화성시 만세구 송산면 사강리 679 1층","경기도 화성시 만세구 송산면 사강시장길43번길 11-6 (1층)","","삼성이발관","2016-12-13 14:24:58","I","2026-02-04 01:35:23","일반이용업","176434.455770677","412506.714824375","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"258","이용업","05_19_01_P","5530000","5740000-203-1992-00002","1992-02-20","","03","폐업","02","폐업","2009-02-25","","","","031 3571096","10.00","","경기도 화성시 만세구 송산면 사강리 631-6","","","서울이발관","2007-06-22 00:00:00","I","2026-02-04 01:35:23","일반이용업","176520.951379841","412518.838286716","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"259","이용업","05_19_01_P","5530000","5740000-203-1992-00003","1992-03-10","","01","영업/정상","01","영업","","","","","031 3576577","8.00","","경기도 화성시 만세구 송산면 사강리 686-5","경기도 화성시 만세구 송산면 사강시장길25번길 26-1","","송산이발관","2007-06-22 00:00:00","I","2026-02-04 01:35:23","일반이용업","176381.868247739","412557.526044002","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"260","이용업","05_19_01_P","5530000","5740000-203-1997-00002","1997-06-27","","01","영업/정상","01","영업","","","","","031 3569497","10.00","","경기도 화성시 만세구 송산면 사강리 647-2","경기도 화성시 만세구 송산면 사강시장길 68","","조은이발관","2007-06-22 00:00:00","I","2026-02-04 01:35:23","일반이용업","176627.990496235","412439.444953728","일반이용업","1","0","1","0","0","0","3","","","","","0","0","0","N",
"261","이용업","05_19_01_P","5530000","5740000-203-1980-00011","1980-10-30","","01","영업/정상","01","영업","","","","","031356 1730","0.00","","경기도 화성시 만세구 마도면 석교리 232-2","경기도 화성시 만세구 마도면 석교로177번길 10","","마도이발관","2018-05-09 15:57:28","I","2026-02-04 01:35:23","일반이용업","179841.18753209","411605.927774902","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"262","이용업","05_19_01_P","5530000","5770000-203-1989-00004","1989-09-10","","01","영업/정상","01","영업","","","","","","46.00","","경기도 화성시 동탄구 반송동  147-6 (102호)","","","동탄이발관","2022-06-15 09:08:00","I","2026-02-04 01:35:23","일반이용업","205835.956382638","410203.466396422","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"263","이용업","05_19_01_P","5530000","5770000-203-1997-00003","1997-10-26","","01","영업/정상","01","영업","","","","","031 3765590","82.84","","경기도 화성시 동탄구 영천동  763-3 1층 일부호","경기도 화성시 동탄구 동탄치동천로4길 6-54, 1층 일부호 (영천동)","","중리이발관","2018-10-29 16:58:16","I","2026-02-04 01:35:23","일반이용업","211270.356578529","411220.976746275","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"264","이용업","05_19_01_P","5530000","5750000-203-1970-00002","1970-10-01","","01","영업/정상","01","영업","","","","","031 3522104","0.00","","경기도 화성시 효행구 정남면 신리 277-5","경기도 화성시 효행구 정남면 신리길 43","","영신이발관","2002-03-06 00:00:00","I","2026-02-04 01:35:23","일반이용업","197750.398775953","406941.190960629","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"265","이용업","05_19_01_P","5530000","5750000-203-1994-00001","1994-11-14","","03","폐업","02","폐업","2020-08-12","","","","031 3520269","0.00","","경기도 화성시 효행구 정남면 괘랑리 1051-5","경기도 화성시 효행구 정남면 만년로 539-3","","우리이발관","2020-08-12 17:08:11","I","2026-02-04 01:35:23","일반이용업","198433.517287815","407503.145365784","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"266","이용업","05_19_01_P","5530000","5750000-203-1998-00003","1998-11-03","","03","폐업","02","폐업","2016-05-09","","","","031 3745896","0.00","","경기도 화성시 효행구 정남면 덕절리 31-1","경기도 화성시 효행구 정남면 발안로 1167","","동네이발관","2016-05-10 14:56:55","I","2026-02-04 01:35:23","일반이용업","202492.691776532","403612.741557076","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"267","이용업","05_19_01_P","5530000","5750000-203-2010-00003","2010-03-05","","03","폐업","02","폐업","2010-12-28","","","","","18.00","","경기도 화성시 효행구 봉담읍 와우리 69-4 3층","","","행운","2010-03-05 16:39:29","I","2026-02-04 01:35:23","일반이용업","197868.905326843","412603.677573739","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"268","이용업","05_19_01_P","5530000","5750000-203-2010-00004","2010-03-15","","01","영업/정상","01","영업","","","","","","40.00","","경기도 화성시 효행구 봉담읍 와우리 89","경기도 화성시 효행구 봉담읍 와우안길 66","","무한이발관","2010-03-15 13:28:42","I","2026-02-04 01:35:23","일반이용업","197738.814014225","412805.063912105","일반이용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"269","이용업","05_19_01_P","5530000","5740000-203-2010-00005","2010-04-15","","01","영업/정상","01","영업","","","","","","9.90","","경기도 화성시 만세구 우정읍 조암리 260-4 조암프라자 지하 1층","경기도 화성시 만세구 우정읍 조암로 8 (조암프라자 지하 1층)","","프라자이발","2024-10-14 11:43:03","I","2026-02-04 01:35:23","일반이용업","183915.230630147","398042.162530214","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"270","이용업","05_19_01_P","5530000","5740000-203-2002-00008","2002-06-03","","03","폐업","02","폐업","2002-08-26","","","","031 3569013","0.00","","경기도 화성시 만세구 남양읍 남양리 1267-9","","","남양이용원","2002-06-24 00:00:00","I","2026-02-04 01:35:23","일반이용업","183866.343835349","412053.707878477","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"271","이용업","05_19_01_P","5530000","5740000-203-2003-00002","2003-03-18","","01","영업/정상","01","영업","","","","","031 3578128","15.00","","경기도 화성시 만세구 남양읍 남양리 565-1","경기도 화성시 만세구 남양읍 남양시장로 32","","카락베","2025-11-20 13:41:31","I","2026-02-04 01:35:23","일반이용업","183313.36991841","411864.869405668","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"272","이용업","05_19_01_P","5530000","5740000-203-1977-00002","1977-09-30","","03","폐업","02","폐업","2010-12-13","","","","031 3520675","5.00","","경기도 화성시 만세구 양감면 신왕리 673","","","양감이발관","2002-04-16 00:00:00","I","2026-02-04 01:35:23","일반이용업","194904.82491544","397792.059287993","일반이용업","1","0","1","0","0","0","2","","","","","0","0","0","N",
"273","이용업","05_19_01_P","5530000","5770000-203-2021-00014","2021-03-22","","01","영업/정상","01","영업","","","","","","108.43","","경기도 화성시 동탄구 산척동  738-3 JJ PARK PLAZA 3층 301호의일부,302호의 일부","경기도 화성시 동탄구 동탄순환대로12길 12, JJ PARK PLAZA 3층 301호의일부,302호의 일부호 (산척동)","","헤어브로","2022-05-16 16:09:37","I","2026-02-04 01:35:23","일반이용업","210562.762704626","407445.616267138","일반이용업","0","0","3","3","0","0","8","","","","","0","0","0","N",
"274","이용업","05_19_01_P","5530000","5760000-203-2023-00009","2023-09-20","","01","영업/정상","01","영업","","","","","","10.00","","경기도 화성시 병점구 진안동  524-1 메트로 프라자","경기도 화성시 병점구 병점로 37-6, 메트로 프라자 지하1층 일부호 (진안동)","","병점이용원","2023-09-20 11:04:19","I","2026-02-04 01:35:23","일반이용업","203335.142133784","412121.312831616","일반이용업","0","0","0","0","1","1","3","","","","","0","0","0","N",
"275","이용업","05_19_01_P","5530000","5770000-203-2023-00011","2023-12-05","","01","영업/정상","01","영업","","","","","","51.13","","경기도 화성시 동탄구 장지동  962-4 1층 일부","경기도 화성시 동탄구 동탄장지천5길 4-9, 1층 일부 (장지동)","","큐사랑","2023-12-05 11:09:52","I","2026-02-04 01:35:23","일반이용업","209431.393312282","406279.455807332","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"276","이용업","05_19_01_P","5530000","5770000-203-2024-00004","2024-03-21","","01","영업/정상","01","영업","","","","","","46.88","","경기도 화성시 동탄구 오산동  1019 라스플로레스 1068호","경기도 화성시 동탄구 동탄대로 537, 라스플로레스 1068호 (오산동)","","이건 바버샵","2024-03-21 15:18:59","I","2026-02-04 01:35:23","일반이용업","208624.936086903","411151.948385108","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
