"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"4570","미용업","05_18_01_P","5530000","5740000-219-2023-00018","2023-08-02","","03","폐업","02","폐업","2025-05-23","","","","","48.26","","경기도 화성시 만세구 새솔동 76-12 2층 202-1호","경기도 화성시 만세구 수노을중앙로 156, 2층 202-1호 (새솔동)","","드로잉뷰티 새솔동 속눈썹 전문샵","2025-05-23 10:13:41","I","2026-02-04 01:35:23","메이크업업","183880.297894732","420167.545794207","화장ㆍ분장 미용업","0","0","2","2","0","0","6","","","","","0","0","0","N",
"4571","미용업","05_18_01_P","5530000","5740000-219-2024-00001","2024-01-15","","01","영업/정상","01","영업","","","","","","61.25","","경기도 화성시 만세구 남양읍 남양리 2268-1 2층 일부호(202호)","경기도 화성시 만세구 남양읍 역골로 71-21, 2층 일부호(202호)","","메이드바이연(Made by yeon)","2024-11-14 16:28:37","I","2026-02-04 01:35:23","메이크업업","184213.45122495","411403.026233879","화장ㆍ분장 미용업","0","0","2","2","0","0","2","","","","","0","0","0","N",
"4572","미용업","05_18_01_P","5530000","5740000-219-2024-00011","2024-05-28","","01","영업/정상","01","영업","","","","","","36.10","","경기도 화성시 만세구 향남읍 하길리 1458-10","경기도 화성시 만세구 향남읍 한절이1길 16, 1층 일부(101)호","","포쉬글로우뷰티","2024-05-28 15:20:45","I","2026-02-04 01:35:23","메이크업업","192370.045354309","401731.761367722","화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"4573","미용업","05_18_01_P","5530000","5740000-219-2024-00013","2024-06-05","","03","폐업","02","폐업","2025-10-13","","","","","10.90","","경기도 화성시 만세구 향남읍 하길리 1467","경기도 화성시 만세구 향남읍 상신하길로328번길 26, 502호 일부호","","Darin(다린)","2025-10-13 09:12:02","I","2026-02-04 01:35:23","메이크업업","192241.098077486","401622.319466536","화장ㆍ분장 미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"4574","미용업","05_18_01_P","5530000","5740000-219-2024-00019","2024-07-29","","01","영업/정상","01","영업","","","","","","30.53","","경기도 화성시 만세구 향남읍 하길리 1455-3","경기도 화성시 만세구 향남읍 한절이2길 5-23, 103호","","RUA(루아)","2025-07-24 14:23:34","I","2026-02-04 01:35:23","메이크업업","192501.49128983","401786.059269532","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4575","미용업","05_18_01_P","5530000","5740000-219-2025-00018","2025-06-16","","01","영업/정상","01","영업","","","","","","6.60","","경기도 화성시 만세구 남양읍 남양리 2059-11 1층 일부","경기도 화성시 만세구 남양읍 역골동로 26-9, 1층 일부","","랑뷰티","2025-06-16 16:54:31","I","2026-02-04 01:35:23","메이크업업","184933.268947047","411173.848591091","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4576","미용업","05_18_01_P","5530000","5740000-219-2025-00030","2025-09-25","","01","영업/정상","01","영업","","","","","","39.60","","경기도 화성시 만세구 새솔동 77-11","경기도 화성시 만세구 꽃내음1길 21, 602호 (새솔동)","","노을브로우","2025-09-25 14:55:09","I","2026-02-04 01:35:23","메이크업업","183776.597963163","420248.453966178","화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4577","미용업","05_18_01_P","5530000","5740000-220-2016-00001","2016-03-18","","01","영업/정상","01","영업","","","","","","37.60","","경기도 화성시 만세구 향남읍 상신리 산 104-5 1층","경기도 화성시 만세구 향남읍 상신하길로135번길 10-14, 1층","","유앤아이","2016-03-18 11:18:51","I","2026-02-04 01:35:23","일반미용업","191007.303838292","400529.419436133","일반미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"4578","미용업","05_18_01_P","5530000","5740000-220-2020-00002","2020-09-15","","03","폐업","02","폐업","2023-12-12","","","","","68.15","","경기도 화성시 만세구 향남읍 하길리 1471-4","경기도 화성시 만세구 향남읍 상신하길로298번길 11, 108호","","감각더하다","2023-12-12 14:17:00","I","2026-02-04 01:35:23","일반미용업","192021.935432356","401449.210279128","일반미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"4579","미용업","05_18_01_P","5530000","5740000-220-2020-00004","2020-12-01","","01","영업/정상","01","영업","","","","","","83.93","","경기도 화성시 만세구 새솔동 76-12","경기도 화성시 만세구 수노을중앙로 156, 폴리프라자2차 205호 (새솔동)","","라움헤어","2020-12-01 15:10:02","I","2026-02-04 01:35:23","일반미용업","183880.297894732","420167.545794207","일반미용업, 화장ㆍ분장 미용업","0","0","2","2","0","0","6","","","","","0","0","0","N",
"4580","미용업","05_18_01_P","5530000","5740000-220-2022-00001","2022-03-31","","03","폐업","02","폐업","2023-01-12","","","","","66.00","","경기도 화성시 만세구 새솔동 78-2","경기도 화성시 만세구 꽃내음1길 5-14, 엔터타워1동 7층 702호 일부 (새솔동)","","라헨뷰티","2023-01-12 16:15:13","I","2026-02-04 01:35:23","메이크업업","183728.206843644","420336.476901026","일반미용업, 화장ㆍ분장 미용업","0","0","7","7","0","0","3","","","","","0","0","0","N",
"4581","미용업","05_18_01_P","5530000","5740000-220-2022-00005","2022-05-11","","01","영업/정상","01","영업","","","","","","66.00","","경기도 화성시 만세구 서신면 매화리 304-2 1층 일부","경기도 화성시 만세구 서신면 매화3길 23-2, 1층 일부","","미용회관","2022-05-13 14:24:45","I","2026-02-04 01:35:23","일반미용업","173960.488337044","407388.966599203","일반미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"4582","미용업","05_18_01_P","5530000","5750000-211-2019-00044","2019-04-01","","03","폐업","02","폐업","2020-11-02","","","","","63.40","","경기도 화성시 효행구 봉담읍 동화리 439-3","경기도 화성시 효행구 봉담읍 동화새터길 50, 2층 201호","","로뎀헤어","2020-11-02 11:30:42","I","2026-02-04 01:35:23","일반미용업","196101.899258973","413222.788300233","일반미용업","0","0","2","2","0","0","3","","","","","0","0","0","N",
"4583","미용업","05_18_01_P","5530000","5750000-211-2019-00077","2019-06-25","","03","폐업","02","폐업","2021-10-15","","","","","35.70","","경기도 화성시 효행구 정남면 신리 55-1","경기도 화성시 효행구 정남면 신백길 153","","다정미용실","2021-10-15 10:48:35","I","2026-02-04 01:35:23","일반미용업","198018.88378607","407219.872395153","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"4584","미용업","05_18_01_P","5530000","5750000-211-2019-00083","2019-07-01","","01","영업/정상","01","영업","","","","","","66.37","","경기도 화성시 효행구 봉담읍 와우리 597 봉담 센트럴 푸르지오","경기도 화성시 효행구 봉담읍 와우로34번길 12, 상가동 110호 (봉담 센트럴 푸르지오)","","블리스헤어","2025-09-11 11:07:45","I","2026-02-04 01:35:23","일반미용업","197047.300565622","412351.659811665","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4585","미용업","05_18_01_P","5530000","5750000-211-2019-00085","2019-07-10","","01","영업/정상","01","영업","","","","","","113.00","","경기도 화성시 효행구 봉담읍 동화리 564","경기도 화성시 효행구 봉담읍 동화길 51, 프리미엄원희캐슬 봉담 2층 201호 일부","","메종드제이","2019-08-02 11:47:31","I","2026-02-04 01:35:23","일반미용업","195981.658924287","413019.62479955","일반미용업","0","0","2","2","0","0","8","","","","","0","0","0","N",
"4586","미용업","05_18_01_P","5530000","5750000-211-2019-00097","2019-08-13","","01","영업/정상","01","영업","","","","","","42.57","","경기도 화성시 효행구 봉담읍 와우리 26-6","경기도 화성시 효행구 봉담읍 와우로 23-31, 스마트오피스텔 지하1층 B104호","","미쁘다헤어","2019-08-13 16:22:15","I","2026-02-04 01:35:23","일반미용업","197550.457701695","412546.469126333","일반미용업","0","0","0","0","1","1","3","","","","","0","0","0","N",
"4587","미용업","05_18_01_P","5530000","5750000-211-2019-00106","2019-09-09","","01","영업/정상","01","영업","","","","","","34.71","","경기도 화성시 효행구 봉담읍 동화리 564","경기도 화성시 효행구 봉담읍 동화길 51, 144호","","위너헤어","2020-09-09 13:12:19","I","2026-02-04 01:35:23","일반미용업","195981.658924287","413019.62479955","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4588","미용업","05_18_01_P","5530000","5750000-211-2019-00117","2019-10-18","","01","영업/정상","01","영업","","","","","031 298 6766","143.56","","경기도 화성시 효행구 봉담읍 동화리 564","경기도 화성시 효행구 봉담읍 동화길 51, 프리미엄원희캐슬 봉담 2층 213,214호","","토리헤어 봉담CGV점","2019-10-18 11:51:55","I","2026-02-04 01:35:23","일반미용업","195981.658924287","413019.62479955","일반미용업","0","0","2","2","0","0","16","","","","","0","0","0","N",
"4589","미용업","05_18_01_P","5530000","5750000-211-2019-00132","2019-11-28","","01","영업/정상","01","영업","","","","","","159.95","","경기도 화성시 효행구 봉담읍 동화리 431-6","경기도 화성시 효행구 봉담읍 동화길 32, 1동 1층","","001헤어","2019-11-28 11:16:14","I","2026-02-04 01:35:23","일반미용업","195779.109222707","413091.334597425","일반미용업","0","0","1","1","0","0","10","","","","","0","0","0","N",
"4590","미용업","05_18_01_P","5530000","5750000-211-2019-00143","2019-09-04","","01","영업/정상","01","영업","","","","","","27.50","","경기도 화성시 효행구 봉담읍 상리 614 청운마을 신안 인스빌","경기도 화성시 효행구 봉담읍 삼천병마로 1256-18, 청운마을 신안 인스빌 115동 1층 104호","","정원헤어","2020-05-04 11:12:17","I","2026-02-04 01:35:23","일반미용업","195291.414617312","412750.42016919","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4591","미용업","05_18_01_P","5530000","5750000-211-2020-00043","2020-04-10","","03","폐업","02","폐업","2021-10-25","","","","","41.73","","경기도 화성시 효행구 봉담읍 와우리 26-6","경기도 화성시 효행구 봉담읍 와우로 23-31, 스마트오피스텔 1층 107호","","시월헤어","2021-10-25 15:40:17","I","2026-02-04 01:35:23","일반미용업","197550.457701695","412546.469126333","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4592","미용업","05_18_01_P","5530000","5750000-211-2020-00063","2020-06-15","","01","영업/정상","01","영업","","","","","","55.91","","경기도 화성시 효행구 봉담읍 상리 11-49","경기도 화성시 효행구 봉담읍 샘마을1길 29-2, 1동 1층 일부(101호)","","기분좋은날","2020-06-15 10:51:48","I","2026-02-04 01:35:23","일반미용업","195611.915860606","412891.520459799","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4593","미용업","05_18_01_P","5530000","5750000-211-2020-00066","2020-06-15","","01","영업/정상","01","영업","","","","","031 225 0331","40.50","","경기도 화성시 효행구 기안동  338-3 남수원씨티프라자 127호","경기도 화성시 효행구 효행로 241, 남수원씨티프라자 1층 127호 (기안동)","","커트맨","2020-06-15 16:04:53","I","2026-02-04 01:35:23","일반미용업","197477.250805128","413796.17534958","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"4594","미용업","05_18_01_P","5530000","5750000-211-2019-00028","2019-03-05","","01","영업/정상","01","영업","","","","","","38.00","","경기도 화성시 효행구 봉담읍 와우리 239 해오름마을 봉담 그대가 1단지","경기도 화성시 효행구 봉담읍 와우로73번길 20, 해오름마을 봉담 그대가 1단지 상가동 1층 104호","","오늘,Hair","2019-03-05 14:32:32","I","2026-02-04 01:35:23","일반미용업","197691.284670334","412601.210319259","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4595","미용업","05_18_01_P","5530000","5750000-211-2020-00075","2020-07-02","","01","영업/정상","01","영업","","","","","","36.00","","경기도 화성시 효행구 봉담읍 동화리 444-3","경기도 화성시 효행구 봉담읍 새말길 29, 지하1층 B01일부호","","반헤어살롱","2020-07-02 17:03:47","I","2026-02-04 01:35:23","일반미용업","196303.823036384","413215.195706484","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"4596","미용업","05_18_01_P","5530000","5750000-211-2020-00092","2020-08-11","","01","영업/정상","01","영업","","","","","","53.24","","경기도 화성시 효행구 봉담읍 와우리 221-75","경기도 화성시 효행구 봉담읍 와우로 24, 1동 1층 120호","","뽐헤어","2021-03-05 17:35:18","I","2026-02-04 01:35:23","일반미용업","197179.310569962","412475.626641149","일반미용업","0","0","1","1","0","0","5","","","","","0","0","0","N",
"4597","미용업","05_18_01_P","5530000","5750000-215-2019-00023","2019-09-19","","03","폐업","02","폐업","2024-09-30","","","","","56.10","","경기도 화성시 효행구 봉담읍 상리 692-3","경기도 화성시 효행구 봉담읍 매봉로 441, 1동 5층 501호","","네일블랑","2024-09-30 13:01:11","I","2026-02-04 01:35:23","네일아트업","195234.519939357","413553.638030695","네일미용업","0","0","5","5","0","0","2","","","","","0","0","0","N",
"4598","미용업","05_18_01_P","5530000","5740000-211-2023-00133","2023-11-15","","01","영업/정상","01","영업","","","","","","33.12","","경기도 화성시 만세구 남양읍 남양리 2191 화성남양 시티프라디움4차","경기도 화성시 만세구 남양읍 남양로862번길 13, 근린생활시설#1동 지하2층 B110호 (화성남양 시티프라디움4차)","","해랑헤어","2023-11-15 13:06:26","I","2026-02-04 01:35:23","일반미용업","185184.556148664","412436.413583117","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"4599","미용업","05_18_01_P","5530000","5740000-211-2023-00136","2023-11-29","","01","영업/정상","01","영업","","","","","","36.92","","경기도 화성시 만세구 향남읍 하길리 1460-5 1층 일부호(103호)","경기도 화성시 만세구 향남읍 한절이1길 35, 1층 일부호(103호)","","이룸헤어","2025-11-28 13:48:16","I","2026-02-04 01:35:23","일반미용업","192464.927495679","401863.241861798","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4600","미용업","05_18_01_P","5530000","5740000-211-2023-00131","2023-11-10","","03","폐업","02","폐업","2023-11-24","","","","","59.28","","경기도 화성시 만세구 향남읍 행정리 486-4","경기도 화성시 만세구 향남읍 행정중앙2로 67, 1층 102호","","나이스가이 향남점","2023-11-24 11:36:04","I","2026-02-04 01:35:23","일반미용업","193057.472326432","403129.995628748","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4601","미용업","05_18_01_P","5530000","5740000-211-2013-00092","2013-11-21","","01","영업/정상","01","영업","","","","","031 297 7066","90.85","","경기도 화성시 만세구 향남읍 하길리 1465","경기도 화성시 만세구 향남읍 상신하길로 326, 탑스프라자 1동 3층 305호","","WT메소드화성봉담점","2019-02-18 13:48:01","I","2026-02-04 01:35:23","일반미용업","192038.116479806","401696.896426656","일반미용업","0","0","1","0","0","0","3","","","","임대","0","0","6","N",
"4602","미용업","05_18_01_P","5530000","5740000-211-2014-00003","2014-01-13","","01","영업/정상","01","영업","","","","","0313555591","41.86","","경기도 화성시 만세구 남양읍 남양리 658 102호","경기도 화성시 만세구 남양읍 남양시장로42번길 7-3, 102호 (남양동)","","CMK 헤어","2014-01-13 11:08:07","I","2026-02-04 01:35:23","일반미용업","183472.345740187","411847.193871288","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4603","미용업","05_18_01_P","5530000","5740000-211-2014-00004","2014-01-27","","03","폐업","02","폐업","2015-06-02","","","","0313562378","28.26","","경기도 화성시 만세구 남양읍 남양리 1226-1","경기도 화성시 만세구 남양읍 남양시장로 76 (남양동)","","태후사랑","2014-01-27 12:07:43","I","2026-02-04 01:35:23","일반미용업","183730.472853874","411954.464239441","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"4604","미용업","05_18_01_P","5530000","5740000-211-2014-00029","2014-04-16","","03","폐업","02","폐업","2025-10-24","","","","","33.00","","경기도 화성시 만세구 향남읍 행정리 495-4 101호","경기도 화성시 만세구 향남읍 행정죽전로1길 29 (101호)","","헤어 앤카포","2025-10-24 17:28:27","I","2026-02-04 01:35:23","일반미용업","192940.982970661","402663.971770243","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4605","미용업","05_18_01_P","5530000","5740000-211-2023-00036","2023-03-21","","01","영업/정상","01","영업","","","","","","44.16","","경기도 화성시 만세구 남양읍 남양리 1163-4 1층 일부","경기도 화성시 만세구 남양읍 남양시장로65번길 3, 1층 일부","","머리이쁜날","2023-03-21 14:35:10","I","2026-02-04 01:35:23","일반미용업","183618.236998519","411950.308676635","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"4606","미용업","05_18_01_P","5530000","5740000-211-2023-00043","2023-03-31","","01","영업/정상","01","영업","","","","","","81.49","","경기도 화성시 만세구 새솔동 76-8 센타프라자 202호","경기도 화성시 만세구 수노을중앙로 142, 센타프라자 202호 (새솔동)","","에이바헤어 화성새솔점","2024-05-24 10:31:23","I","2026-02-04 01:35:23","일반미용업","183843.451735849","420285.175752396","일반미용업","0","0","0","0","0","0","7","","","","","0","0","0","N",
"4607","미용업","05_18_01_P","5530000","5740000-211-2023-00051","2023-04-19","","01","영업/정상","01","영업","","","","","","46.74","","경기도 화성시 만세구 향남읍 평리 81-136 1층","경기도 화성시 만세구 향남읍 평2길 6-1, 1층","","수연헤어","2023-04-19 11:27:53","I","2026-02-04 01:35:23","일반미용업","191917.846260602","403312.434378164","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"4608","미용업","05_18_01_P","5530000","5740000-211-2023-00053","2023-04-21","","01","영업/정상","01","영업","","","","","","48.51","","경기도 화성시 만세구 서신면 매화리 361-1 1층 일부","경기도 화성시 만세구 서신면 매화1길 16, 1층 일부","","디바헤어살롱","2023-04-21 15:36:54","I","2026-02-04 01:35:23","일반미용업","173731.198727577","407500.331268681","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"4609","미용업","05_18_01_P","5530000","5740000-211-2023-00058","2023-05-22","","03","폐업","02","폐업","2024-04-16","","","","","23.14","","경기도 화성시 만세구 남양읍 남양리 2269-13","경기도 화성시 만세구 남양읍 역골로 72-24, 이진빌딩 2층일부","","아미유","2024-04-16 10:47:38","I","2026-02-04 01:35:23","일반미용업","184507.729931391","411642.65734158","일반미용업","0","0","2","2","0","0","2","","","","","0","0","0","N",
"4610","미용업","05_18_01_P","5530000","5740000-211-2023-00065","2023-06-02","","01","영업/정상","01","영업","","","","","","64.50","","경기도 화성시 만세구 향남읍 하길리 1467-2","경기도 화성시 만세구 향남읍 발안양감로 211, 케이티 시네마쓰리 3층 308호","","동네살롱(2호점)","2023-06-02 14:41:06","I","2026-02-04 01:35:23","일반미용업","192214.92592242","401558.668823634","일반미용업","0","0","3","3","0","0","5","","","","","0","0","0","N",
"4611","미용업","05_18_01_P","5530000","5740000-211-2023-00066","2023-06-12","","01","영업/정상","01","영업","","","","","","31.68","","경기도 화성시 만세구 새솔동 77-11","경기도 화성시 만세구 꽃내음1길 21, 더원테라스 1동 2층 207호 (새솔동)","","미모 HAIR STUDIO","2023-06-12 11:29:07","I","2026-02-04 01:35:23","일반미용업","183776.597963163","420248.453966178","일반미용업","0","0","2","2","0","0","2","","","","","0","0","0","N",
"4612","미용업","05_18_01_P","5530000","5740000-212-2025-00080","2025-12-17","","01","영업/정상","01","영업","","","","","","41.53","","경기도 화성시 만세구 향남읍 행정리 499-11 1층 일부호","경기도 화성시 만세구 향남읍 행정죽전로1길 14-13, 1층 일부호","","옳은","2025-12-17 14:59:47","I","2026-02-04 01:35:23","피부미용업","192949.939085967","402540.296054218","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4613","미용업","05_18_01_P","5530000","5740000-212-2025-00081","2025-12-19","","01","영업/정상","01","영업","","","","","","30.94","","경기도 화성시 만세구 새솔동 76-6 주식회사 티아이씨타워 1동 3층 308호","경기도 화성시 만세구 수노을중앙로 130, 주식회사 티아이씨타워 1동 3층 308호 (새솔동)","","리뮤드 왁싱, 속눈썹","2025-12-19 10:48:27","I","2026-02-04 01:35:23","피부미용업","183773.41972924","420356.957910204","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4614","미용업","05_18_01_P","5530000","5740000-212-2026-00002","2026-01-13","","01","영업/정상","01","영업","","","","","","40.20","","경기도 화성시 만세구 새솔동 27 모아미래도 에듀포레 상가1동 104호","경기도 화성시 만세구 수노을중앙로 293, 상가1동 104호 (새솔동, 모아미래도 에듀포레)","","스킨 밸런스","2026-01-13 14:17:47","I","2026-02-04 01:35:23","피부미용업","184738.831843022","419280.467379626","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4615","미용업","05_18_01_P","5530000","5740000-212-2026-00005","2026-01-30","","01","영업/정상","01","영업","","","","","","67.94","","경기도 화성시 만세구 향남읍 하길리 1467-2 케이티 시네마쓰리 305호","경기도 화성시 만세구 향남읍 발안양감로 211, 케이티 시네마쓰리 305호","","리타임뷰티","2026-01-30 14:29:13","I","2026-02-04 01:35:23","피부미용업","192214.92592242","401558.668823634","피부미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"4616","미용업","05_18_01_P","5530000","5740000-213-2010-00015","2010-07-26","","03","폐업","02","폐업","2011-02-16","","","","0313525619","49.00","","경기도 화성시 만세구 팔탄면 구장리 23-6 혜성빌딩 2층","","","동행헤어","2010-07-26 14:09:03","I","2026-02-04 01:35:23","일반미용업","190683.829790603","407288.260991762","종합미용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"4617","미용업","05_18_01_P","5530000","5740000-213-2010-00016","2010-09-10","","03","폐업","02","폐업","2024-09-02","","","","","52.50","","경기도 화성시 만세구 남양읍 남양리 1842","","","현대미용실","2024-09-02 10:35:22","I","2026-02-04 01:35:23","일반미용업","184302.542059493","410705.601901926","종합미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4618","미용업","05_18_01_P","5530000","5740000-211-2023-00032","2023-03-15","","01","영업/정상","01","영업","","","","","","38.78","","경기도 화성시 만세구 새솔동 18 송산그린시티 이지더원 레이크뷰 아파트","경기도 화성시 만세구 수노을1로 191, 상가2동 지1층 B102호 (새솔동, 송산그린시티 이지더원 레이크뷰 아파트)","","S헤어","2023-03-15 11:12:18","I","2026-02-04 01:35:23","일반미용업","184233.59902174","420241.338771808","일반미용업","0","0","0","0","1","1","3","","","","","0","0","0","N",
"4619","미용업","05_18_01_P","5530000","5740000-213-2010-00019","2010-10-25","","03","폐업","02","폐업","2013-06-21","","","","","39.60","","경기도 화성시 만세구 향남읍 평리 86-1","경기도 화성시 만세구 향남읍 3.1만세로 1114","","핸섬보이","2012-05-31 10:44:46","I","2026-02-04 01:35:23","일반미용업","191858.258329168","403458.180918639","종합미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4620","미용업","05_18_01_P","5530000","5740000-211-2015-00031","2015-04-22","","03","폐업","02","폐업","2023-03-24","","","","","35.00","","경기도 화성시 만세구 향남읍 행정리 492 1215동 103호","경기도 화성시 만세구 향남읍 행정중앙1로 61, 1215동 103호","","새모양미용실","2023-03-24 14:46:11","I","2026-02-04 01:35:23","일반미용업","192988.805798773","402790.089099043","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"4621","미용업","05_18_01_P","5530000","5740000-211-2015-00040","2015-05-14","","03","폐업","02","폐업","2018-05-02","","","","","33.54","","경기도 화성시 만세구 향남읍 행정리 426-12","경기도 화성시 만세구 향남읍 행정서로3길 4-36, 103호","","나크레","2018-05-02 14:07:25","I","2026-02-04 01:35:23","일반미용업","192516.669792093","403155.125805299","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4622","미용업","05_18_01_P","5530000","5740000-211-2015-00044","2015-05-27","","03","폐업","02","폐업","2023-01-31","","","","031 352 0259","30.53","","경기도 화성시 만세구 향남읍 하길리 1455-3","경기도 화성시 만세구 향남읍 한절이2길 5-23, 1층 일부","","윤슬헤어","2023-01-31 16:20:38","I","2026-02-04 01:35:23","일반미용업","192501.49128983","401786.059269532","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4623","미용업","05_18_01_P","5530000","5740000-211-2015-00048","2015-06-02","","01","영업/정상","01","영업","","","","","","40.56","","경기도 화성시 만세구 향남읍 발안리 400 101호","경기도 화성시 만세구 향남읍 발안남로55번길 2, 101호","","썸헤어","2015-06-02 14:59:51","I","2026-02-04 01:35:23","일반미용업","191418.37654222","403210.455471341","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4624","미용업","05_18_01_P","5530000","5740000-211-2015-00051","2015-06-17","","03","폐업","02","폐업","2021-10-18","","","","031 351 2880","26.00","","경기도 화성시 만세구 우정읍 조암리 350-3","경기도 화성시 만세구 우정읍 조암남로 24-8","","서은우힐링헤어","2021-10-18 13:58:03","I","2026-02-04 01:35:23","일반미용업","183788.687330035","397937.81273426","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4625","미용업","05_18_01_P","5530000","5740000-211-2015-00052","2015-06-17","","01","영업/정상","01","영업","","","","","031 354 0734","59.40","","","경기도 화성시 만세구 향남읍 하길로 70, 상가동 2층 201호 (화성향남오색마을사랑으로부영10단지)","","뽐헤라헤어","2018-07-13 15:16:45","I","2026-02-04 01:35:23","일반미용업","192952.950287919","401069.214404434","일반미용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"4626","미용업","05_18_01_P","5530000","5740000-211-2015-00055","2015-07-07","","03","폐업","02","폐업","2022-04-01","","","","","38.11","","경기도 화성시 만세구 송산면 사강리 634-10","경기도 화성시 만세구 송산면 송산포도로 100","","유헤어라인","2022-04-01 16:47:34","I","2026-02-04 01:35:23","일반미용업","176671.112925762","412507.943615177","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"4627","미용업","05_18_01_P","5530000","5740000-211-2015-00059","2015-07-27","","03","폐업","02","폐업","2019-06-03","","","","031 80593178","32.40","","경기도 화성시 만세구 향남읍 행정리 463","경기도 화성시 만세구 향남읍 행정서로 18, 104호 (향남시범 한우물마을휴먼시아 상가동)","","유노헤어","2019-06-03 13:40:35","I","2026-02-04 01:35:23","일반미용업","192438.426988858","402514.575700699","일반미용업","0","0","1","1","0","0","4","","","","","0","0","0","N",
"4628","미용업","05_18_01_P","5530000","5740000-211-2023-00070","2023-06-27","","01","영업/정상","01","영업","","","","","","35.57","","경기도 화성시 만세구 남양읍 남양리 2072-15 A106호","경기도 화성시 만세구 남양읍 시청로 123, 영동빌딩 A106호","","아벨헤어","2025-12-05 11:18:58","I","2026-02-04 01:35:23","일반미용업","184552.080589945","410942.561112312","일반미용업","0","0","0","0","0","0","3","","","","","0","1","0","N",
"4629","미용업","05_18_01_P","5530000","5740000-211-2023-00090","2023-08-22","","01","영업/정상","01","영업","","","","","","54.75","","경기도 화성시 만세구 향남읍 하길리 1454-9","경기도 화성시 만세구 향남읍 한절이2길 5-24, 1층일부","","데화랑","2023-08-22 13:31:13","I","2026-02-04 01:35:23","일반미용업","192525.402791467","401776.602424347","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"4630","미용업","05_18_01_P","5530000","5740000-211-2022-00067","2022-06-09","","01","영업/정상","01","영업","","","","","","117.04","","경기도 화성시 만세구 남양읍 남양리 2230-6","경기도 화성시 만세구 남양읍 역골동로 122, 1동 2층 203호","","어나더무드미용실","2022-06-09 15:22:26","I","2026-02-04 01:35:23","일반미용업","184933.844161205","412110.338177996","일반미용업","0","0","2","2","0","0","8","","","","","0","0","0","N",
